Date,Article Sentiment,Impact Score
2014-08-03,0.293,73.754
2014-08-02,0.299,74.221
2014-08-01,0.232,74.381
2014-07-31,0.318,75.426
2014-07-30,0.045,72.185
2014-07-29,0.064,71.536
2014-07-28,-0.187,73.412
2014-07-27,-0.578,73.565
2014-07-26,-0.382,72.683
2014-07-25,-0.312,72.577
2014-07-24,-0.212,73.519
2014-07-23,0.237,73.362
2014-07-22,0.344,72.852
2014-07-21,0.237,71.194
2014-07-20,0.335,72.117
2014-07-19,0.449,72.368
2014-07-18,0.008,72.406
2014-07-17,0.066,71.958
2014-07-16,0.059,72.396
2014-07-15,0.096,73.7
2014-07-14,-0.093,73.675
2014-07-13,-0.452,75.176
2014-07-12,-0.346,74.5
2014-07-11,-0.359,74.808
2014-07-10,-0.019,74.859
2014-07-09,-0.054,73.861
2014-07-08,0.056,72.892
2014-07-07,-0.341,71.446
2014-07-06,-0.272,71.85
2014-07-05,-0.066,71.522
2014-07-04,-0.564,73.127
2014-07-03,-0.298,73.346
2014-07-02,-0.018,72.246
2014-07-01,-0.145,72.566
2014-06-30,-0.14,70.184
2014-06-29,0.228,72.197
2014-06-28,0.373,72.604
2014-06-27,0.093,72.069
2014-06-26,-0.121,72.979
2014-06-25,-0.075,73.604
2014-06-24,-0.015,72.579
2014-06-23,-0.099,71.939
2014-06-22,-0.136,71.973
2014-06-21,-0.175,72.043
2014-06-20,-0.387,72.036
2014-06-19,-0.116,72.221
2014-06-18,0.093,72.709
2014-06-17,-0.021,73.058
2014-06-16,-0.194,71.103
2014-06-15,-0.2,72.109
2014-06-14,0.067,72.116
2014-06-13,0.123,71.987
2014-06-12,-0.223,72.266
2014-06-11,0.001,72.47
2014-06-10,0.022,73.656
2014-06-09,-0.145,71.667
