Date,Article Sentiment,Impact Score
2015-05-27,0.288,76.0
2015-05-26,-0.148,76.222
2015-05-25,0.375,75.25
2015-05-24,0.012,75.0
2015-05-23,0.01,73.063
2015-05-22,0.474,75.158
2015-05-21,0.392,76.0
2015-05-20,-0.132,76.925
2015-05-19,-0.197,77.197
2015-05-18,0.083,79.917
2015-05-17,-0.444,78.9
2015-05-16,-0.344,77.952
2015-05-15,0.007,77.553
2015-05-14,-0.035,76.477
2015-05-13,0.119,77.55
2015-05-12,0.011,78.655
2015-05-11,0.249,77.797
2015-05-10,-0.041,77.554
2015-05-09,0.046,77.31
2015-05-08,0.185,76.693
2015-05-07,0.146,75.92
2015-05-06,0.27,76.364
2015-05-05,0.318,77.183
2015-05-04,0.072,77.423
2015-05-03,0.131,76.929
2015-05-02,0.304,76.765
2015-05-01,0.0,74.206
2015-04-30,-0.344,74.906
2015-04-29,-0.181,76.139
2015-04-28,0.059,74.218
2015-04-27,-0.412,77.686
2015-04-26,0.026,77.868
2015-04-25,-0.087,76.31
2015-04-24,0.103,77.396
2015-04-23,-0.093,78.052
2015-04-22,-0.014,76.102
2015-04-21,0.46,73.308
2015-04-20,0.265,76.267
2015-04-19,-0.397,77.923
2015-04-18,-0.246,77.921
2015-04-17,-0.016,74.22
2015-04-16,-0.054,78.243
2015-04-15,-0.116,77.388
2015-04-14,0.026,75.974
2015-04-13,-0.115,79.103
2015-04-12,0.459,76.111
2015-04-11,0.064,77.319
2015-04-10,0.148,76.899
2015-04-09,0.012,77.667
2015-04-08,0.245,77.188
2015-04-07,-0.04,75.966
2015-04-06,0.835,77.134
2015-04-05,0.213,75.759
2015-04-04,0.105,77.183
2015-04-03,0.22,75.683
2015-04-02,0.008,76.224
2015-04-01,-0.031,76.482
2015-03-31,0.243,77.346
2015-03-30,-0.176,75.706
2015-03-29,-0.15,76.318
2015-03-28,0.017,79.979
2015-03-27,-0.419,76.698
2015-03-26,-0.25,76.675
2015-03-25,-0.298,76.849
