Date,Article Sentiment,Impact Score
2015-11-15,0.062,73.0
2015-11-14,0.074,71.0
2015-11-13,0.089,71.0
2015-11-12,0.122,72.0
2015-11-11,-0.007,71.0
2015-11-10,-0.015,71.0
2015-11-09,-0.114,71.0
2015-11-08,0.058,71.0
2015-11-07,0.095,71.0
2015-11-06,0.096,70.0
2015-11-05,0.072,71.0
2015-11-04,0.108,71.0
2015-11-02,0.068,71.0
2015-11-01,0.129,71.0
2015-10-31,0.124,71.0
2015-10-30,0.111,71.0
2015-10-29,0.174,73.0
2015-10-28,0.09,72.0
2015-10-27,-0.046,71.0
2015-10-26,0.064,72.0
2015-10-25,0.111,72.0
2015-10-24,0.069,71.0
2015-10-23,0.132,72.0
2015-10-22,0.08,72.0
2015-10-21,0.142,71.0
2015-10-20,0.041,71.0
2015-10-19,0.092,71.0
2015-10-18,0.051,71.0
2015-10-17,0.119,71.0
2015-10-16,0.057,71.0
2015-10-15,0.088,70.0
2015-10-14,0.051,71.0
2015-10-13,0.051,71.0
2015-10-12,-0.06,71.0
2015-10-11,-0.048,71.0
2015-10-10,-0.116,73.0
2015-10-09,0.007,72.0
2015-10-08,0.13,72.0
2015-10-07,0.143,71.0
2015-10-06,0.108,71.0
2015-10-05,0.107,71.0
2015-10-04,0.155,71.0
2015-10-03,0.052,71.0
2015-10-02,0.092,71.0
2015-10-01,0.079,71.0
2015-09-30,0.163,71.0
2015-09-29,0.184,70.0
2015-09-28,0.09,70.0
2015-09-27,0.067,71.0
2015-09-26,0.051,71.0
2015-09-25,0.072,72.0
2015-09-24,0.037,72.0
2015-09-23,0.045,73.0
2015-09-22,-0.004,74.0
2015-09-21,0.069,71.0
2015-09-20,0.122,70.0
2015-09-19,0.174,71.0
2015-09-18,0.116,72.0
2015-09-17,0.1,72.0
2015-09-16,0.187,71.0
2015-09-15,0.233,71.0
2015-09-14,0.158,71.0
2015-09-13,0.259,70.0
2015-09-12,0.106,71.0
2015-09-11,0.158,71.0
2015-09-10,0.168,70.0
2015-09-09,0.134,71.0
2015-09-08,0.263,72.0
2015-09-07,0.107,71.0
2015-09-06,0.118,70.0
2015-09-05,0.066,70.0
2015-09-04,0.095,70.0
2015-09-03,0.109,71.0
2015-09-02,0.102,72.0
2015-09-01,0.142,72.0
2015-08-31,0.18,70.0
2015-08-30,0.091,71.0
2015-08-29,0.127,71.0
2015-08-28,0.053,70.0
2015-08-27,0.132,70.0
2015-08-26,0.131,71.667
2015-08-25,0.153,72.639
2015-08-24,0.203,72.23
2015-08-23,0.15,71.825
2015-08-22,0.079,71.842
2015-08-21,0.083,71.502
2015-08-20,0.052,71.514
2015-08-19,0.062,71.247
2015-08-18,0.079,71.325
2015-08-17,0.069,71.086
2015-08-16,0.006,70.335
2015-08-15,0.079,71.784
2015-08-14,0.098,71.983
2015-08-13,0.023,71.591
2015-08-12,0.013,71.703
2015-08-11,0.066,71.189
2015-08-10,-0.058,73.705
2015-08-09,0.039,71.396
2015-08-08,0.042,70.731
2015-08-07,0.119,71.357
2015-08-06,-0.015,72.535
2015-08-05,-0.072,73.444
2015-08-04,0.066,71.905
2015-08-03,0.182,72.723
2015-08-02,0.187,71.87
2015-08-01,0.1,71.176
2015-07-31,0.019,71.31
2015-07-30,0.197,71.022
2015-07-29,0.053,71.161
2015-07-28,0.058,70.941
2015-07-27,0.074,71.127
2015-07-26,0.096,70.959
2015-07-25,0.114,72.222
2015-07-24,0.112,74.087
2015-07-23,0.075,73.878
2015-07-22,0.083,73.361
2015-07-21,0.068,71.783
2015-07-20,0.173,72.449
2015-07-19,0.222,72.743
2015-07-18,0.075,72.069
2015-07-17,0.042,70.994
2015-07-16,0.08,70.468
2015-07-15,-0.108,70.558
2015-07-14,0.006,71.45
2015-07-13,0.151,70.357
2015-07-12,0.118,70.606
2015-07-11,0.169,71.377
2015-07-10,0.2,70.89
2015-07-09,0.09,72.217
2015-07-08,0.106,70.846
2015-07-07,0.007,70.866
2015-07-06,-0.008,71.528
2015-07-05,0.103,70.822
2015-07-04,0.209,70.82
2015-07-03,0.061,71.203
2015-07-02,0.03,70.564
2015-07-01,0.006,70.185
2015-06-30,0.149,70.918
2015-06-29,0.193,71.004
2015-06-28,0.087,71.282
2015-06-27,0.088,70.985
2015-06-26,0.03,70.461
2015-06-25,0.04,70.386
2015-06-24,0.097,71.92
2015-06-23,0.43,72.213
2015-06-22,-0.235,70.794
2015-06-21,0.106,70.702
2015-06-20,0.138,70.531
2015-06-19,-0.081,72.227
2015-06-18,-0.026,71.563
2015-06-17,0.001,71.152
2015-06-16,0.05,71.527
2015-06-15,-0.168,71.372
2015-06-14,-0.001,71.04
2015-06-13,0.028,71.512
2015-06-12,-0.119,71.556
2015-06-11,-0.146,71.226
2015-06-10,0.225,70.82
2015-06-09,0.166,70.525
2015-06-08,0.15,70.35
2015-06-07,-0.17,70.173
2015-06-06,0.005,70.833
2015-06-05,0.036,71.692
2015-06-04,-0.151,71.639
2015-06-03,0.096,70.578
2015-06-02,-0.084,70.702
2015-06-01,0.227,70.729
2015-05-31,0.052,71.413
2015-05-30,0.053,71.082
2015-05-29,-0.117,71.361
2015-05-28,-0.003,70.955
2015-05-27,-0.069,71.811
2015-05-26,0.047,71.299
2015-05-25,-0.075,71.314
2015-05-24,0.063,71.668
2015-05-23,0.002,71.065
2015-05-22,0.0,70.785
2015-05-21,0.061,71.463
2015-05-20,0.218,71.296
2015-05-19,0.231,70.705
2015-05-18,0.261,71.08
2015-05-17,0.098,71.182
2015-05-16,-0.1,71.546
2015-05-15,0.073,70.843
2015-05-14,0.005,70.472
2015-05-13,0.169,71.047
2015-05-12,0.158,71.815
2015-05-11,0.301,70.474
2015-05-10,0.175,70.495
2015-05-09,-0.05,70.254
2015-05-08,0.063,70.765
2015-05-07,0.006,70.601
2015-05-06,0.054,71.051
2015-05-05,-0.02,71.604
2015-05-04,0.033,70.64
2015-05-03,0.03,71.45
2015-05-02,-0.047,71.691
2015-05-01,-0.123,72.057
2015-04-30,0.06,72.963
2015-04-29,0.293,72.752
2015-04-28,0.332,72.823
2015-04-27,0.379,71.377
2015-04-26,0.142,71.399
2015-04-25,0.365,70.513
2015-04-24,0.217,70.637
2015-04-23,0.048,70.382
2015-04-22,0.281,71.028
2015-04-21,0.221,71.305
2015-04-20,0.121,71.681
2015-04-19,0.183,70.993
2015-04-18,0.072,70.924
2015-04-17,0.067,73.165
2015-04-16,0.181,71.533
2015-04-15,0.018,71.417
2015-04-14,0.195,71.451
2015-04-13,0.219,70.717
2015-04-12,0.127,70.771
2015-04-11,0.108,70.81
2015-04-10,0.23,70.977
2015-04-09,0.081,70.572
2015-04-08,0.106,70.689
2015-04-07,-0.082,71.501
2015-04-06,0.147,71.034
