Date,Article Sentiment,Impact Score
2015-11-28,0.071,77.0
2015-11-27,-0.039,77.0
2015-11-26,-0.027,74.0
2015-11-25,0.036,75.0
2015-11-24,0.023,77.0
2015-11-23,0.074,77.0
2015-11-22,-0.131,75.0
2015-11-21,0.06,77.0
2015-11-20,0.046,76.0
2015-11-19,-0.049,75.0
2015-11-18,-0.03,76.0
2015-11-17,0.09,78.0
2015-11-16,-0.096,75.0
2015-11-15,-0.228,76.0
2015-11-14,-0.081,77.0
2015-11-13,0.044,75.0
2015-11-12,-0.012,76.0
2015-11-11,-0.039,77.0
2015-11-10,-0.031,78.0
2015-11-09,-0.002,76.0
2015-11-08,-0.059,76.0
2015-11-07,-0.056,75.0
2015-11-06,-0.111,77.0
2015-11-05,-0.12,77.0
2015-11-04,0.076,76.0
2015-11-02,0.093,75.0
2015-11-01,0.01,76.0
2015-10-31,-0.035,76.0
2015-10-30,-0.039,75.0
2015-10-29,-0.052,76.0
2015-10-28,-0.017,77.0
2015-10-27,-0.127,79.0
2015-10-26,-0.091,77.0
2015-10-25,-0.21,82.0
2015-10-24,-0.053,77.0
2015-10-23,-0.066,75.0
2015-10-22,-0.06,74.0
2015-10-21,-0.124,74.0
2015-10-20,-0.147,74.0
2015-10-19,-0.21,74.0
2015-10-18,-0.134,76.0
2015-10-17,-0.154,77.0
2015-10-16,0.051,78.0
2015-10-15,0.028,78.0
2015-10-14,0.149,77.0
2015-10-13,0.158,76.0
2015-10-12,0.164,76.0
2015-10-11,0.146,74.0
2015-10-10,0.39,74.0
2015-10-09,0.391,74.0
2015-10-08,0.068,76.0
2015-10-07,0.13,76.0
2015-10-06,0.015,76.0
2015-10-05,0.006,76.0
2015-10-04,0.05,77.0
2015-10-03,0.082,78.0
2015-10-02,0.099,77.0
2015-10-01,0.045,77.0
2015-09-30,0.114,77.0
2015-09-29,0.089,77.0
2015-09-28,-0.027,77.0
2015-09-27,0.118,74.0
2015-09-26,0.105,76.0
2015-09-25,0.089,78.0
2015-09-24,0.067,77.0
2015-09-23,0.06,78.0
2015-09-22,0.038,78.0
2015-09-21,-0.081,77.0
2015-09-20,0.043,77.0
2015-09-19,0.031,76.0
2015-09-18,0.038,76.0
2015-09-17,0.063,77.0
2015-09-16,0.004,76.0
2015-09-15,0.072,76.0
2015-09-14,0.011,76.0
2015-09-13,0.022,76.0
2015-09-12,0.015,77.0
2015-09-11,0.084,77.0
2015-09-10,0.106,76.0
2015-09-09,0.062,76.0
2015-09-08,0.046,76.0
2015-09-07,0.026,75.0
2015-09-06,0.061,78.0
2015-09-05,0.038,82.0
2015-09-04,0.054,75.0
2015-09-03,-0.008,75.0
2015-09-02,0.059,75.0
2015-09-01,0.03,73.0
2015-08-31,0.02,74.0
2015-08-30,0.051,76.0
2015-08-29,0.054,76.0
2015-08-28,0.024,77.0
2015-08-27,0.04,77.0
2015-08-26,0.04,76.796
2015-08-25,0.072,76.726
2015-08-24,0.087,76.444
2015-08-23,0.123,78.581
2015-08-22,0.096,77.183
2015-08-21,0.065,75.593
2015-08-20,0.124,76.983
2015-08-19,0.106,77.79
2015-08-18,0.072,77.911
2015-08-17,0.2,78.923
2015-08-16,0.031,77.098
2015-08-15,0.065,76.554
2015-08-14,0.082,76.891
2015-08-13,0.032,76.446
2015-08-12,0.018,77.614
2015-08-11,-0.05,79.319
2015-08-10,0.048,79.112
