Date,Article Sentiment,Impact Score
2014-11-27,-0.35,87.0
2014-11-26,-0.333,83.0
2014-11-25,0.0,75.0
2014-11-22,0.0,75.0
2014-11-21,0.0,87.0
2014-11-19,0.0,70.0
2014-11-18,0.0,75.0
2014-11-13,0.0,73.333
2014-11-12,0.5,92.5
2014-11-11,1.0,83.0
2014-11-09,-0.333,83.667
2014-11-08,0.074,81.222
2014-11-07,0.0,79.0
2014-11-06,0.021,81.563
2014-11-05,0.023,75.581
2014-11-04,0.0,88.667
2014-11-03,-0.5,66.5
2014-11-02,0.0,66.887
2014-11-01,0.125,74.25
2014-10-30,0.0,100.0
2014-10-29,0.0,83.0
2014-10-25,0.0,85.0
2014-10-24,-0.095,82.905
2014-10-21,0.0,85.0
2014-10-17,0.5,79.0
2014-10-15,0.0,75.0
2014-10-14,0.0,75.0
2014-10-12,0.0,75.0
2014-10-11,0.0,75.0
2014-10-09,0.0,85.0
2014-10-01,1.0,85.0
2014-09-30,0.0,100.0
2014-09-27,0.0,85.0
2014-09-23,0.0,80.0
2014-09-19,-0.133,81.444
2014-09-18,0.0,72.5
2014-09-17,-0.286,88.143
2014-09-12,0.0,66.0
2014-09-11,0.0,70.0
2014-09-10,-0.5,75.0
2014-09-08,-0.5,72.5
2014-09-07,-1.0,75.0
2014-09-06,-0.333,83.333
2014-09-05,0.5,87.5
2014-09-04,0.833,97.5
2014-09-03,0.0,85.0
2014-08-31,0.0,83.0
2014-08-30,1.0,100.0
2014-08-28,1.0,100.0
2014-08-27,1.0,70.0
2014-08-26,0.0,87.0
2014-08-23,0.0,93.0
2014-08-22,0.333,87.0
2014-08-21,0.5,84.375
2014-08-20,0.167,86.167
2014-08-19,0.625,82.375
2014-08-18,1.0,80.0
2014-08-17,0.571,83.571
2014-08-16,0.0,84.909
2014-08-15,0.25,87.375
2014-08-14,0.304,86.783
2014-08-13,0.236,82.444
2014-08-12,0.338,83.288
2014-08-11,0.0,84.0
2014-08-10,0.6,84.6
2014-08-09,0.318,83.909
2014-08-08,0.452,86.306
2014-08-07,0.429,83.571
2014-08-06,1.0,83.0
