Date,Open,High,Low,Close,Volume
2013-08-08,3011.66,3023.73,3003.14,3019.0,0.0
2013-08-07,3014.43,3014.43,2996.02,3006.63,0.0
2013-08-06,3032.13,3032.13,3009.94,3017.16,0.0
2013-08-05,3035.98,3038.08,3028.14,3034.43,0.0
2013-08-02,3032.28,3038.63,3022.82,3038.63,0.0
2013-08-01,3002.58,3035.26,3002.58,3033.59,0.0
2013-07-31,2999.33,3018.26,2994.43,2995.72,0.0
2013-07-30,2999.16,3008.53,2989.43,2995.68,0.0
2013-07-29,3003.32,3004.38,2988.29,2994.45,0.0
2013-07-26,2997.8,3005.83,2977.8,3005.51,0.0
2013-07-25,2994.05,3004.16,2984.92,3003.01,0.0
2013-07-24,3013.28,3017.4,2989.32,2995.3,0.0
2013-07-23,3014.26,3018.06,3004.59,3006.72,0.0
2013-07-22,3010.31,3015.94,3003.67,3012.3,0.0
2013-07-19,2995.58,3006.13,2991.94,3006.13,0.0
2013-07-18,2986.43,3007.87,2986.43,3001.21,0.0
2013-07-17,2980.52,2992.62,2980.52,2985.85,0.0
2013-07-16,2988.7,2990.53,2969.47,2977.26,0.0
2013-07-15,2983.18,2991.88,2980.16,2988.35,0.0
2013-07-12,2975.48,2984.24,2970.33,2984.24,0.0
2013-07-11,2943.78,2977.91,2943.78,2975.06,0.0
2013-07-10,2933.09,2944.38,2926.22,2934.97,0.0
2013-07-09,2917.57,2937.6,2917.57,2934.31,0.0
2013-07-08,2902.09,2920.69,2902.09,2913.2,0.0
2013-07-05,2873.62,2897.16,2866.73,2897.12,0.0
2013-07-03,2860.87,2874.17,2848.61,2867.85,0.0
2013-07-02,2865.84,2883.5,2852.5,2865.48,0.0
2013-07-01,2856.88,2886.66,2856.88,2866.41,0.0
2013-06-28,2859.23,2867.77,2841.38,2850.66,0.0
2013-06-27,2850.69,2874.73,2850.69,2862.92,0.0
2013-06-26,2824.97,2850.75,2824.97,2845.04,0.0
2013-06-25,2798.52,2827.33,2797.86,2817.44,0.0
2013-06-24,2818.48,2818.48,2768.16,2790.66,0.0
2013-06-21,2818.2,2836.93,2799.29,2824.97,0.0
2013-06-20,2881.61,2881.61,2810.44,2817.44,0.0
2013-06-19,2929.85,2930.95,2889.2,2889.25,0.0
2013-06-18,2908.41,2933.99,2908.41,2929.81,0.0
2013-06-17,2892.19,2920.3,2891.65,2907.12,0.0
2013-06-14,2900.82,2910.13,2880.32,2885.24,0.0
2013-06-13,2858.95,2906.99,2851.86,2902.32,0.0
2013-06-12,2889.82,2903.53,2856.1,2859.62,0.0
2013-06-11,2905.23,2907.5,2877.68,2883.07,0.0
2013-06-10,2915.75,2922.52,2906.26,2912.63,0.0
2013-06-07,2881.31,2915.22,2881.31,2913.46,0.0
2013-06-06,2852.58,2876.5,2833.49,2876.5,0.0
2013-06-05,2886.88,2887.23,2847.98,2851.89,0.0
2013-06-04,2907.46,2917.56,2877.19,2891.02,0.0
2013-06-03,2891.18,2906.91,2875.25,2906.91,0.0
2013-05-31,2927.35,2939.44,2889.45,2889.46,0.0
2013-05-30,2921.56,2944.17,2920.64,2931.39,0.0
2013-05-29,2934.27,2934.27,2905.49,2920.18,0.0
2013-05-28,2927.24,2965.42,2927.24,2940.45,0.0
2013-05-24,2916.62,2922.13,2899.57,2921.88,0.0
2013-05-23,2924.97,2931.85,2896.67,2923.43,0.0
2013-05-22,2956.1,2987.6,2919.74,2931.58,0.0
2013-05-21,2950.37,2965.33,2944.44,2955.69,0.0
2013-05-20,2949.44,2962.05,2945.63,2950.53,0.0
2013-05-17,2925.9,2952.56,2925.9,2952.56,0.0
2013-05-16,2935.72,2940.0,2919.09,2922.4,0.0
2013-05-15,2918.98,2940.81,2914.7,2936.98,0.0
2013-05-14,2891.14,2921.85,2891.14,2921.12,0.0
2013-05-13,2887.94,2894.8,2878.51,2891.17,0.0
2013-05-10,2878.3,2890.77,2873.06,2890.77,0.0
2013-05-09,2887.61,2891.71,2870.63,2878.3,0.0
2013-05-08,2874.45,2887.61,2868.8,2887.61,0.0
2013-05-07,2859.34,2874.46,2857.89,2874.46,0.0
2013-05-06,2853.89,2863.35,2853.52,2859.34,0.0
2013-05-03,2823.82,2860.71,2823.82,2853.88,0.0
2013-05-02,2797.27,2825.37,2797.27,2823.82,0.0
2013-05-01,2823.43,2823.43,2794.64,2797.28,0.0
2013-04-30,2816.4,2823.42,2803.97,2823.42,0.0
2013-04-29,2800.84,2821.71,2796.25,2816.39,0.0
2013-04-26,2801.28,2802.38,2787.87,2796.24,0.0
2013-04-25,2789.93,2814.3,2789.93,2801.28,0.0
2013-04-24,2788.08,2797.0,2784.3,2789.93,0.0
2013-04-23,2768.03,2790.93,2760.8,2789.56,0.0
2013-04-22,2747.93,2766.13,2735.46,2760.8,0.0
2013-04-19,2723.72,2748.95,2720.64,2747.94,0.0
2013-04-18,2745.57,2745.98,2714.23,2723.72,0.0
2013-04-17,2781.86,2781.86,2727.48,2742.01,0.0
2013-04-16,2764.83,2783.15,2742.62,2781.86,0.0
2013-04-15,2807.09,2807.09,2742.48,2742.63,0.0
2013-04-12,2810.51,2815.02,2791.5,2807.1,0.0
2013-04-11,2804.8,2821.5,2802.14,2815.02,0.0
2013-04-10,2770.85,2806.83,2770.85,2804.81,0.0
2013-04-09,2761.05,2780.11,2757.32,2770.84,0.0
2013-04-08,2742.86,2761.05,2734.65,2761.05,0.0
2013-04-05,2754.67,2754.67,2718.56,2742.86,0.0
2013-04-04,2744.67,2759.05,2741.37,2754.67,0.0
2013-04-03,2772.11,2774.16,2736.01,2743.38,0.0
2013-04-02,2757.82,2778.1,2757.82,2772.11,0.0
2013-04-01,2770.06,2772.49,2751.17,2757.83,0.0
2013-03-28,2758.85,2771.93,2755.72,2770.05,0.0
2013-03-27,2760.32,2760.85,2739.36,2758.85,0.0
2013-03-26,2738.08,2760.32,2738.08,2760.32,0.0
2013-03-25,2752.53,2761.32,2728.48,2738.08,0.0
2013-03-22,2727.68,2748.72,2727.68,2747.25,0.0
2013-03-21,2750.41,2750.41,2723.66,2727.69,0.0
2013-03-20,2732.09,2755.33,2732.09,2750.42,0.0
2013-03-19,2738.67,2747.76,2714.82,2732.09,0.0
2013-03-18,2753.83,2753.83,2726.36,2738.68,0.0
2013-03-15,2758.29,2758.98,2745.08,2753.82,0.0
2013-03-14,2742.88,2758.4,2742.88,2758.3,0.0
2013-03-13,2738.36,2745.25,2730.91,2742.87,0.0
2013-03-12,2744.8,2745.74,2730.78,2738.35,0.0
2013-03-11,2735.67,2744.81,2728.93,2744.81,0.0
2013-03-08,2723.27,2737.72,2720.95,2735.67,0.0
2013-03-07,2718.07,2725.69,2718.07,2723.27,0.0
2013-03-06,2714.35,2723.94,2711.46,2718.07,0.0
2013-03-05,2688.54,2720.68,2688.54,2714.35,0.0
2013-03-04,2676.18,2688.6,2665.9,2688.54,0.0
2013-03-01,2669.92,2679.28,2646.73,2676.18,0.0
2013-02-28,2672.11,2688.59,2669.49,2669.92,0.0
2013-02-27,2637.11,2678.67,2634.29,2672.11,0.0
2013-02-26,2621.47,2640.88,2616.67,2637.89,0.0
2013-02-25,2670.36,2688.34,2621.46,2621.46,0.0
2013-02-22,2646.75,2670.36,2646.75,2670.36,0.0
2013-02-21,2662.93,2662.93,2637.11,2646.75,0.0
2013-02-20,2696.26,2696.26,2661.87,2662.94,0.0
2013-02-19,2676.2,2696.26,2676.2,2696.26,0.0
2013-02-15,2679.37,2683.79,2666.02,2676.21,0.0
2013-02-14,2676.6,2681.55,2665.56,2678.77,0.0
2013-02-13,2673.77,2682.96,2667.63,2676.6,0.0
2013-02-12,2669.6,2678.61,2666.9,2673.77,0.0
2013-02-11,2669.85,2671.47,2663.26,2669.37,0.0
2013-02-08,2655.83,2671.49,2655.83,2670.85,0.0
2013-02-07,2659.56,2660.93,2635.58,2655.84,0.0
2013-02-06,2652.0,2659.95,2646.2,2659.55,0.0
2013-02-05,2630.05,2663.9,2630.05,2657.76,0.0
2013-02-04,2654.41,2660.69,2628.78,2630.05,0.0
2013-02-01,2641.37,2662.78,2634.16,2660.7,0.0
2013-01-31,2640.76,2644.61,2631.62,2634.16,0.0
2013-01-30,2650.43,2654.12,2636.84,2640.77,0.0
2013-01-29,2636.84,2652.96,2633.17,2650.43,0.0
2013-01-28,2641.64,2642.01,2629.99,2636.83,0.0
2013-01-25,2627.34,2642.14,2627.34,2641.64,0.0
2013-01-24,2618.3,2640.34,2618.3,2627.33,0.0
2013-01-23,2623.22,2629.5,2618.58,2627.23,0.0
2013-01-22,2611.76,2623.22,2603.08,2623.22,0.0
2013-01-18,2599.99,2611.54,2593.73,2611.54,0.0
2013-01-17,2588.02,2610.04,2588.02,2602.64,0.0
2013-01-16,2587.2,2590.03,2578.97,2588.02,0.0
2013-01-15,2584.27,2588.87,2572.25,2587.2,0.0
2013-01-14,2586.68,2586.68,2575.5,2586.68,0.0
2013-01-11,2586.52,2587.62,2578.56,2586.69,0.0
2013-01-10,2567.02,2586.78,2567.02,2586.52,0.0
2013-01-09,2560.18,2573.42,2560.18,2567.02,0.0
2013-01-08,2567.63,2567.63,2549.62,2560.17,0.0
2013-01-07,2575.66,2575.66,2558.43,2567.63,0.0
2013-01-04,2563.19,2578.25,2562.54,2575.66,0.0
2013-01-03,2568.55,2573.91,2556.48,2563.19,0.0
2013-01-02,2504.45,2568.55,2504.45,2568.55,0.0
2012-12-31,2462.71,2505.26,2455.12,2504.44,0.0
2012-12-28,2489.98,2489.98,2460.97,2462.71,0.0
2012-12-27,2492.55,2497.54,2460.9,2489.97,0.0
2012-12-26,2504.51,2509.35,2486.6,2492.54,0.0
2012-12-24,2510.32,2510.32,2500.68,2504.51,0.0
2012-12-21,2533.9,2533.9,2496.9,2510.32,0.0
2012-12-20,2519.54,2533.91,2514.29,2533.91,0.0
2012-12-19,2538.72,2540.4,2519.44,2519.54,0.0
2012-12-18,2509.84,2540.69,2509.84,2538.72,0.0
2012-12-17,2480.36,2510.22,2480.36,2509.84,0.0
2012-12-14,2490.57,2490.57,2477.39,2480.36,0.0
2012-12-13,2505.76,2510.81,2483.89,2490.56,0.0
2012-12-12,2504.08,2522.93,2502.31,2505.76,0.0
2012-12-11,2487.78,2513.97,2487.78,2504.08,0.0
2012-12-10,2486.83,2493.07,2482.57,2487.78,0.0
2012-12-07,2479.4,2490.55,2474.09,2486.84,0.0
2012-12-06,2470.6,2479.4,2464.72,2479.4,0.0
2012-12-05,2465.9,2480.75,2450.78,2470.59,0.0
2012-12-04,2470.08,2476.3,2460.49,2465.9,0.0
2012-12-03,2481.82,2494.98,2468.29,2470.07,0.0
2012-11-30,2481.41,2486.51,2473.84,2481.82,0.0
2012-11-29,2470.51,2487.58,2469.27,2481.42,0.0
2012-11-28,2450.47,2470.47,2426.98,2470.47,0.0
2012-11-27,2463.11,2467.88,2448.65,2450.48,0.0
2012-11-26,2468.05,2468.05,2447.99,2463.12,0.0
2012-11-23,2435.98,2468.06,2435.98,2468.06,0.0
2012-11-21,2430.26,2436.31,2427.8,2435.97,0.0
2012-11-20,2428.48,2433.52,2411.48,2430.29,0.0
2012-11-19,2381.02,2428.47,2381.02,2428.47,0.0
2012-11-16,2369.33,2384.33,2351.85,2381.02,0.0
2012-11-15,2372.94,2381.92,2359.97,2369.32,0.0
2012-11-14,2405.39,2415.19,2367.17,2372.94,0.0
2012-11-13,2414.24,2429.5,2399.13,2405.38,0.0
2012-11-12,2413.93,2422.67,2409.32,2414.24,0.0
2012-11-09,2409.73,2434.01,2402.07,2413.92,0.0
2012-11-08,2439.47,2451.11,2409.7,2409.72,0.0
2012-11-07,2496.46,2496.46,2426.86,2439.48,0.0
2012-11-06,2476.95,2505.0,2476.95,2496.46,0.0
2012-11-05,2471.3,2481.19,2460.77,2476.94,0.0
2012-11-02,2494.67,2506.34,2469.01,2471.3,0.0
2012-11-01,2467.51,2495.8,2467.51,2494.67,0.0
2012-10-31,2466.8,2478.65,2456.37,2467.51,0.0
2012-10-26,2468.59,2475.62,2451.7,2466.8,0.0
2012-10-25,2461.17,2482.54,2454.97,2468.6,0.0
2012-10-24,2468.78,2480.82,2458.28,2461.18,0.0
2012-10-23,2504.96,2504.96,2459.59,2468.78,0.0
2012-10-22,2503.81,2507.69,2484.42,2504.96,0.0
2012-10-19,2545.94,2545.94,2498.32,2503.8,0.0
2012-10-18,2552.05,2557.48,2537.6,2545.95,0.0
2012-10-17,2541.28,2553.94,2538.63,2552.05,0.0
2012-10-16,2515.45,2542.15,2515.45,2541.28,0.0
2012-10-15,2495.28,2517.41,2493.01,2515.44,0.0
2012-10-12,2502.65,2512.36,2489.97,2495.28,0.0
2012-10-11,2501.74,2521.53,2501.74,2502.66,0.0
2012-10-10,2517.13,2518.95,2498.25,2501.75,0.0
2012-10-09,2542.21,2542.21,2516.56,2517.14,0.0
2012-10-08,2551.03,2551.03,2537.41,2542.21,0.0
2012-10-05,2550.99,2567.68,2543.13,2551.03,0.0
2012-10-04,2532.78,2553.89,2532.78,2550.98,0.0
2012-10-03,2523.07,2537.99,2516.89,2532.79,0.0
2012-10-02,2521.59,2532.98,2511.15,2523.08,0.0
2012-10-01,2514.32,2542.64,2514.32,2520.71,0.0
2012-09-28,2525.18,2525.18,2505.26,2513.93,0.0
2012-09-27,2500.93,2530.38,2500.93,2525.23,0.0
2012-09-26,2514.85,2514.85,2495.54,2500.92,0.0
2012-09-25,2541.23,2552.31,2514.55,2514.83,0.0
2012-09-24,2546.92,2547.88,2532.81,2541.23,0.0
2012-09-21,2547.24,2558.98,2545.8,2546.92,0.0
2012-09-20,2548.11,2548.4,2528.85,2547.11,0.0
2012-09-19,2545.36,2555.18,2542.53,2548.11,0.0
2012-09-18,2548.26,2548.63,2539.43,2545.05,0.0
2012-09-17,2556.13,2556.13,2541.79,2548.26,0.0
2012-09-14,2546.03,2571.34,2546.03,2556.13,0.0
2012-09-13,2504.83,2552.26,2502.74,2546.03,0.0
2012-09-12,2498.94,2508.64,2497.95,2504.84,0.0
2012-09-11,2491.2,2506.24,2491.2,2498.95,0.0
2012-09-10,2506.37,2507.75,2490.91,2491.11,0.0
2012-09-07,2496.13,2506.37,2495.09,2506.37,0.0
2012-09-06,2445.81,2496.12,2445.81,2496.12,0.0
2012-09-05,2447.8,2454.54,2441.49,2445.81,0.0
2012-09-04,2450.54,2455.19,2433.29,2447.8,0.0
2012-08-31,2438.19,2461.91,2437.29,2450.6,0.0
2012-08-30,2457.05,2457.05,2433.56,2438.2,0.0
2012-08-29,2454.39,2462.45,2449.64,2457.05,0.0
2012-08-28,2456.23,2461.78,2447.8,2454.39,0.0
2012-08-27,2457.41,2466.18,2453.89,2456.22,0.0
2012-08-24,2441.28,2460.94,2434.25,2457.4,0.0
2012-08-23,2461.11,2461.11,2438.55,2441.29,0.0
2012-08-22,2460.26,2465.52,2449.28,2461.12,0.0
2012-08-21,2468.99,2483.87,2456.33,2460.41,0.0
2012-08-20,2468.99,2468.99,2458.48,2468.99,0.0
2012-08-17,2464.37,2469.86,2462.91,2469.0,0.0
2012-08-16,2446.82,2467.56,2444.42,2464.38,0.0
2012-08-15,2443.09,2449.78,2439.72,2446.82,0.0
2012-08-14,2443.05,2453.31,2436.94,2443.16,0.0
2012-08-13,2445.65,2445.65,2430.77,2443.05,0.0
2012-08-10,2440.23,2445.69,2427.86,2445.64,0.0
2012-08-09,2438.16,2444.52,2432.21,2440.23,0.0
2012-08-08,2435.88,2440.72,2426.93,2438.16,0.0
2012-08-07,2423.46,2445.9,2423.46,2435.88,0.0
2012-08-06,2417.86,2432.79,2417.86,2423.46,0.0
2012-08-03,2372.31,2422.99,2372.31,2417.77,0.0
2012-08-02,2389.74,2389.74,2354.13,2372.31,0.0
2012-08-01,2396.61,2406.46,2386.24,2389.73,0.0
2012-07-31,2406.99,2410.17,2396.46,2396.62,0.0
2012-07-30,2408.07,2418.09,2400.2,2406.99,0.0
2012-07-27,2362.84,2413.52,2362.84,2408.07,0.0
2012-07-26,2324.34,2368.13,2324.34,2362.85,0.0
2012-07-25,2325.01,2334.86,2313.27,2324.33,0.0
2012-07-24,2346.23,2347.91,2309.27,2325.02,0.0
2012-07-23,2367.26,2367.26,2323.71,2346.22,0.0
2012-07-20,2391.27,2391.27,2366.43,2367.26,0.0
2012-07-19,2384.94,2397.71,2381.81,2391.27,0.0
2012-07-18,2368.36,2388.49,2360.51,2384.54,0.0
2012-07-17,2351.01,2371.27,2336.07,2368.36,0.0
2012-07-16,2356.39,2357.22,2342.46,2350.94,0.0
2012-07-13,2318.1,2357.75,2318.1,2356.4,0.0
2012-07-12,2329.7,2329.7,2301.93,2318.09,0.0
2012-07-11,2329.45,2335.58,2315.39,2329.71,0.0
2012-07-10,2348.52,2364.26,2320.53,2329.46,0.0
2012-07-09,2352.35,2352.65,2338.46,2348.52,0.0
2012-07-06,2373.91,2373.91,2339.97,2352.34,0.0
2012-07-05,2385.06,2385.06,2366.07,2373.91,0.0
2012-07-03,2369.74,2385.88,2366.31,2385.06,0.0
2012-07-02,2364.09,2371.04,2352.58,2369.75,0.0
2012-06-29,2308.09,2363.79,2308.09,2363.79,0.0
2012-06-28,2310.98,2310.98,2278.84,2306.22,0.0
2012-06-27,2289.87,2314.87,2289.87,2310.98,0.0
2012-06-26,2278.98,2297.2,2273.05,2289.86,0.0
2012-06-25,2315.65,2315.65,2271.02,2278.98,0.0
2012-06-22,2299.15,2320.48,2299.15,2315.65,0.0
2012-06-21,2351.13,2355.59,2296.94,2299.16,0.0
2012-06-20,2355.11,2361.13,2335.36,2351.14,0.0
2012-06-19,2332.16,2364.47,2332.16,2355.01,0.0
2012-06-18,2328.67,2338.0,2314.14,2332.07,0.0
2012-06-15,2304.83,2329.45,2304.83,2328.66,0.0
2012-06-14,2280.13,2312.33,2278.88,2304.83,0.0
2012-06-13,2295.13,2300.73,2271.83,2280.13,0.0
2012-06-12,2268.93,2295.59,2265.02,2295.4,0.0
2012-06-11,2297.82,2314.91,2266.99,2268.94,0.0
2012-06-08,2279.28,2298.04,2266.77,2297.82,0.0
2012-06-07,2279.42,2303.54,2275.41,2279.28,0.0
2012-06-06,2227.65,2279.42,2227.65,2279.42,0.0
2012-06-05,2214.71,2230.82,2207.74,2227.45,0.0
2012-06-04,2214.4,2222.13,2194.89,2214.7,0.0
2012-06-01,2270.25,2270.25,2212.94,2214.41,0.0
2012-05-31,2275.19,2286.08,2250.2,2270.25,0.0
2012-05-30,2307.57,2307.57,2270.74,2275.19,0.0
2012-05-29,2281.92,2311.51,2281.92,2307.57,0.0
2012-05-25,2287.09,2292.83,2275.75,2281.92,0.0
2012-05-24,2283.12,2292.48,2268.89,2286.87,0.0
2012-05-23,2279.41,2286.47,2244.61,2283.36,0.0
2012-05-22,2278.42,2299.78,2268.19,2279.4,0.0
2012-05-21,2242.25,2278.9,2242.25,2278.24,0.0
2012-05-18,2258.93,2271.7,2236.73,2242.25,0.0
2012-05-17,2293.24,2295.77,2258.69,2258.93,0.0
2012-05-16,2302.77,2321.79,2292.42,2293.21,0.0
2012-05-15,2315.47,2326.83,2298.25,2302.56,0.0
2012-05-14,2341.23,2341.23,2312.24,2315.45,0.0
2012-05-11,2348.92,2362.16,2333.31,2341.23,0.0
2012-05-10,2342.32,2361.86,2342.32,2348.93,0.0
2012-05-09,2357.45,2357.45,2321.89,2342.31,0.0
2012-05-08,2367.26,2367.26,2329.61,2357.45,0.0
2012-05-07,2366.39,2374.68,2357.52,2367.26,0.0
2012-05-04,2405.16,2405.16,2364.39,2366.39,0.0
2012-05-03,2423.3,2424.62,2399.82,2405.17,0.0
2012-05-02,2428.54,2428.54,2408.87,2423.29,0.0
2012-05-01,2415.41,2445.48,2411.65,2429.1,0.0
2012-04-30,2424.79,2424.79,2408.61,2415.42,0.0
2012-04-27,2419.26,2430.38,2414.37,2424.78,0.0
2012-04-26,2402.62,2422.41,2396.96,2418.89,0.0
2012-04-25,2370.04,2403.51,2370.04,2402.71,0.0
2012-04-24,2361.4,2376.22,2361.4,2370.04,0.0
2012-04-23,2381.32,2381.32,2347.34,2361.35,0.0
2012-04-20,2378.48,2396.48,2378.48,2381.32,0.0
2012-04-19,2392.56,2401.68,2367.03,2378.48,0.0
2012-04-18,2402.3,2402.3,2389.43,2392.57,0.0
2012-04-17,2365.65,2405.69,2365.65,2402.29,0.0
2012-04-16,2366.86,2382.92,2358.41,2365.65,0.0
2012-04-13,2396.7,2396.7,2366.09,2366.84,0.0
2012-04-12,2364.1,2397.64,2364.1,2396.69,0.0
2012-04-11,2346.94,2374.05,2346.94,2364.09,0.0
2012-04-10,2387.03,2388.43,2344.16,2346.27,0.0
2012-04-09,2414.39,2414.39,2380.13,2387.03,0.0
2012-04-05,2415.05,2419.61,2404.7,2414.4,0.0
2012-04-04,2439.89,2439.89,2406.59,2415.05,0.0
2012-04-03,2448.97,2448.97,2424.18,2439.89,0.0
2012-04-02,2430.68,2454.63,2423.78,2449.08,0.0
2012-03-30,2421.71,2434.84,2418.67,2430.67,0.0
2012-03-29,2425.29,2425.29,2402.06,2421.7,0.0
2012-03-28,2437.01,2438.93,2410.58,2425.55,0.0
2012-03-27,2443.64,2448.16,2435.77,2437.01,0.0
2012-03-26,2410.17,2443.7,2410.17,2443.64,0.0
2012-03-23,2402.7,2413.74,2392.62,2410.16,0.0
2012-03-22,2420.01,2420.01,2395.58,2402.71,0.0
2012-03-21,2424.47,2428.26,2416.12,2420.02,0.0
2012-03-20,2431.73,2431.73,2410.91,2424.46,0.0
2012-03-19,2422.09,2438.91,2419.18,2431.73,0.0
2012-03-16,2419.29,2425.03,2417.44,2422.09,0.0
2012-03-15,2404.8,2419.39,2402.4,2419.37,0.0
2012-03-14,2407.79,2413.78,2397.58,2404.98,0.0
2012-03-13,2364.09,2407.79,2364.09,2407.79,0.0
2012-03-12,2363.57,2367.29,2356.36,2364.1,0.0
2012-03-09,2355.01,2370.25,2355.01,2363.56,0.0
2012-03-08,2331.9,2359.6,2331.9,2355.01,0.0
2012-03-07,2315.26,2335.0,2315.26,2331.89,0.0
2012-03-06,2351.27,2351.27,2309.51,2315.21,0.0
2012-03-05,2360.21,2360.21,2342.19,2351.28,0.0
2012-03-02,2367.87,2368.61,2354.67,2360.28,0.0
2012-03-01,2353.23,2371.25,2353.23,2367.87,0.0
2012-02-29,2364.04,2374.11,2349.87,2353.23,0.0
2012-02-28,2355.75,2365.1,2352.96,2364.03,0.0
2012-02-27,2352.34,2362.86,2333.7,2355.74,0.0
2012-02-24,2348.11,2357.48,2348.11,2352.34,0.0
2012-02-23,2337.67,2348.9,2328.41,2348.11,0.0
2012-02-22,2345.41,2346.26,2334.05,2337.67,0.0
2012-02-21,2343.67,2354.88,2338.42,2345.41,0.0
2012-02-17,2338.14,2347.34,2336.77,2343.67,0.0
2012-02-16,2312.28,2339.22,2308.94,2338.12,0.0
2012-02-15,2324.0,2333.14,2307.45,2312.28,0.0
2012-02-14,2325.81,2325.81,2307.02,2324.0,0.0
2012-02-13,2309.6,2328.02,2309.6,2325.81,0.0
2012-02-10,2325.56,2325.56,2300.59,2309.6,0.0
2012-02-09,2322.11,2329.54,2313.08,2325.56,0.0
2012-02-08,2316.25,2323.01,2307.59,2322.11,0.0
2012-02-07,2311.55,2319.99,2297.34,2316.27,0.0
2012-02-06,2312.48,2312.48,2299.9,2311.55,0.0
2012-02-03,2278.91,2312.94,2278.91,2312.49,0.0
2012-02-02,2276.24,2284.89,2271.91,2278.92,0.0
2012-02-01,2255.76,2286.65,2255.76,2276.24,0.0
2012-01-31,2256.71,2271.13,2245.94,2255.69,0.0
2012-01-30,2262.35,2262.35,2235.27,2256.72,0.0
2012-01-27,2265.84,2268.59,2254.31,2262.35,0.0
2012-01-26,2278.83,2291.58,2257.44,2265.84,0.0
2012-01-25,2259.21,2282.67,2247.18,2278.83,0.0
2012-01-24,2261.4,2261.4,2244.39,2259.22,0.0
2012-01-23,2260.37,2272.21,2250.93,2261.47,0.0
2012-01-20,2258.79,2260.37,2249.64,2260.37,0.0
2012-01-19,2247.64,2260.45,2247.64,2258.8,0.0
2012-01-18,2222.59,2247.64,2218.0,2247.64,0.0
2012-01-17,2214.72,2238.55,2214.72,2222.59,0.0
2012-01-13,2225.74,2225.74,2195.07,2214.73,0.0
2012-01-12,2220.49,2227.78,2209.12,2225.74,0.0
2012-01-11,2219.47,2222.5,2208.14,2220.48,0.0
2012-01-10,2200.12,2226.99,2200.12,2219.58,0.0
2012-01-09,2194.99,2202.17,2189.52,2200.0,0.0
2012-01-06,2199.52,2201.08,2186.48,2194.98,0.0
2012-01-05,2193.27,2203.15,2172.6,2199.73,0.0
2012-01-04,2192.4,2195.26,2177.02,2193.28,0.0
2012-01-03,2158.93,2205.23,2158.93,2192.4,0.0
2011-12-30,2167.78,2170.01,2158.58,2158.94,0.0
2011-12-29,2145.1,2168.96,2145.1,2168.12,0.0
2011-12-28,2171.62,2172.42,2142.89,2145.09,0.0
2011-12-27,2171.5,2178.43,2166.3,2171.71,0.0
2011-12-23,2152.04,2171.63,2152.04,2171.5,0.0
2011-12-22,2133.86,2153.59,2133.86,2152.04,0.0
2011-12-21,2129.66,2136.17,2109.44,2133.86,0.0
2011-12-20,2067.67,2131.94,2067.67,2129.67,0.0
2011-12-19,2092.33,2100.61,2062.53,2067.67,0.0
2011-12-16,2085.43,2111.66,2084.49,2092.18,0.0
2011-12-15,2078.51,2102.15,2078.51,2085.44,0.0
2011-12-14,2102.14,2102.14,2074.25,2078.51,0.0
2011-12-13,2120.15,2143.11,2090.93,2102.15,0.0
2011-12-12,2151.9,2151.9,2104.24,2120.15,0.0
2011-12-09,2116.4,2157.38,2116.4,2152.15,0.0
2011-12-08,2162.07,2162.07,2111.43,2116.41,0.0
2011-12-07,2157.1,2171.82,2133.66,2162.07,0.0
2011-12-06,2154.68,2170.02,2147.74,2157.1,0.0
2011-12-05,2132.73,2171.12,2132.73,2154.68,0.0
2011-12-02,2133.07,2159.63,2130.96,2132.64,0.0
2011-12-01,2137.08,2144.16,2124.69,2133.07,0.0
2011-11-30,2050.68,2137.08,2050.68,2137.08,0.0
2011-11-29,2042.81,2061.86,2041.52,2048.06,0.0
2011-11-28,1984.51,2050.76,1984.51,2042.8,0.0
2011-11-25,1989.54,2008.15,1984.18,1984.5,0.0
2011-11-23,2034.42,2034.42,1989.47,1989.54,0.0
2011-11-22,2042.7,2049.26,2023.3,2034.41,0.0
2011-11-21,2081.42,2081.42,2026.95,2042.71,0.0
2011-11-18,2082.1,2094.74,2073.94,2081.28,0.0
2011-11-17,2117.64,2119.04,2070.59,2082.06,0.0
2011-11-16,2152.79,2155.87,2114.9,2117.02,0.0
2011-11-15,2142.09,2163.43,2129.48,2152.41,0.0
2011-11-14,2162.48,2162.48,2133.1,2141.82,0.0
2011-11-11,2121.87,2167.83,2121.87,2162.48,0.0
2011-11-10,2103.58,2132.02,2100.33,2120.86,0.0
2011-11-09,2181.34,2181.34,2098.3,2102.5,0.0
2011-11-08,2156.0,2184.08,2145.52,2181.31,0.0
2011-11-07,2142.31,2156.83,2121.01,2155.84,0.0
2011-11-04,2155.29,2155.29,2117.86,2142.32,0.0
2011-11-03,2116.29,2158.95,2110.41,2155.44,0.0
2011-11-02,2084.27,2123.33,2084.27,2115.51,0.0
2011-11-01,2137.88,2137.88,2077.07,2081.96,0.0
2011-10-31,2195.91,2195.91,2141.56,2141.8,0.0
2011-10-28,2194.87,2199.47,2182.26,2196.06,0.0
2011-10-27,2125.69,2208.88,2125.69,2195.09,0.0
2011-10-26,2100.37,2129.6,2086.52,2122.29,0.0
2011-10-25,2142.57,2142.57,2096.3,2100.17,0.0
2011-10-24,2116.66,2147.14,2116.66,2143.11,0.0
2011-10-21,2076.76,2117.14,2076.76,2115.81,0.0
